PAR ID,SUB,PRED,OBJ
40490058-7,michiel_hazewinkel,member of,international_academy
40587850-6,lise,member of,international_machine
40669807-5,jacqueline_meulman,member of,royal_netherlands_academy
40735182-3,anne_yelick,member of,california_council
40870403-4,jonathan_katz,member of,darpa_computer_science_study_group
40933147-6,thomas_henzinger,member of,academy_of_sciences_leopoldina
40982733-3,nicolai_petkov,member of,university_council
41429794-6,anastasia_ailamaki,member of,expert_network
41770866-6,diane_litman,member of,executive_committee
41771027-5,paritosh,member of,editorial_board
41949491-9,george_john_maltese,member of,academia
42076184-1,nancy_marie_amato,member of,cra
42193486-1,van_huss,member of,tennessee_house
42252710-6,simon_anthony_segars,member of,electronic
42345640-4,susan_beth_horwitz,member of,educational_testing_services_advanced
42408288-5,eelco_visser,member of,ifip
42455454-2,défense_nationale,member of,swiss_commission
42533332-4,irene_greif,member of,national_academy
42782975-1,roberta_l_millstein,member of,council
43140009-3,bruno_courcelle,member of,institut_universitaire
43418417-11,finance_committees,member of,css_board
43506511-4,systems_specifications,member of,european_association
43599635-1,stefano_quintarelli,member of,parliament
43599635-9,society,member of,leadership_council
44743346-7,eric,member of,international_machine
44900581-5,claudia_maria_neuhauser,member of,biochemistry
45066066-8,bonnie_anne_berger,member of,american_academy
45066066-8,bonnie_anne_berger,member of,american_institute
45210422-5,anne-marie_mineur,member of,european_parliament
45314986-3,biswanath_mukherjee,member of,board
45314986-5,biswanath_mukherjee,member of,board
46252121-9,ivan_ilchev,member of,academic
46252121-9,ivan_ilchev,member of,academic_council
46374359-4,william_swain_cleveland_ii,member of,statistics_research_department
46402360-5,zenon_kulpa,member of,polish_computer_science_society
46479115-3,ludwig_staiger,member of,managing_committee
46980046-3,klara_nahrstedt,member of,german_academy
47476753-5,nikolaevich_terekhov,member of,acm
47569234-10,david_bennett_madigan,member of,fda
47635915-1,ramesh_karri,member of,nyu
47648467-1,baroness_rock,member of,house
47648467-12,baroness_rock,member of,house
47648467-12,baroness_rock,member of,house
47648467-13,baroness_rock,member of,centre
47759232-5,martha_evens,member of,computer_science
47859629-9,ann_goldberg,member of,academia_europaea
49087176-5,dirk_eddelbuettel,member of,r_foundation
49119294-5,martin_h_graham,member of,los_alamos
49233116-6,eytan_elbaz,member of,applied_semantics
49589466-4,james_lawless,member of,energy
49589466-4,james_lawless,member of,business
50166376-3,ibrahim,member of,board
50166376-5,ibrahim,member of,board
50757527-10,magne_jørgensen,member of,journal_of_systems
50787077-3,kameshwar_poolla,member of,department
51075419-5,jayaram_k_udupa,member of,medical_image
51239375-1,group,member of,st
51239375-14,remi,member of,st
51550156-3,james,member of,national_academy
51561288-3,robert_trimble,member of,new_zealand_parliament
51561288-8,liam_bevan_malone,member of,new_zealand
51956447-4,prakash_vijayanath,member of,road
52037349-1,tat_tong,member of,american_idol
52041825-1,tina_l_podlodowski,member of,seattle_city_council
52099643-7,miguel_san_martín,member of,nasa_national_engineering
52099643-8,alejandro_miguel_san_martín,member of,national_academy
52713583-1,academy,member of,academic_council
53595051-6,jean_berstel,member of,lothaire
53722894-4,ponnuthurai_nagaratnam_suganthan,member of,mit
53727537-1,applied_sciences,member of,center
53736207-1,mahmut_taylan_kandemir,member of,microsystems
53736207-1,mahmut_taylan_kandemir,member of,hall
53736307-1,stefano_lonardi,member of,graduate_program
53745479-3,matthew_barth,member of,advanced_technologies_division
53746974-5,david_s_doermann,member of,umiacs
53755757-4,krishna_sivalingam,member of,editorial_board
53930894-5,kathleen_fontaine,member of,research_data_alliance
54359994-9,fabien_gouttefarde,member of,defense_committee
54359994-11,fabien_gouttefarde,member of,parliamentary_assembly
54359994-13,fabien_gouttefarde,member of,european_union
54359994-14,fabien_gouttefarde,member of,defense
54933670-7,randa,member of,international_women_forum
55681079-2,deng,member of,national_academy
55681079-3,deng,member of,national_people
55726925-5,college_park,member of,wdaqua
55840640-5,wei,member of,international_statistical_institute
56048315-4,kanakaraj_sekar,member of,international_union
56055410-9,dieter_gerald_janecek,member of,committee
56055410-9,dieter_gerald_janecek,member of,study_commission
56072909-1,richard_vuduc,member of,association
56388586-6,wilson,member of,school
56683972-8,strong_baumer,member of,massmutual
56683972-9,strong_baumer,member of,datafest
56916699-6,avner_halperin,member of,economic_development_mission
56949737-1,wendy_elizabeth_mackay,member of,chi_academy
57110277-1,brad,member of,openstack_foundation_board
57110277-5,brad_b_topol,member of,kubernetes_conformance_workgroup
57604974-8,ujjwal_maulik,member of,acm
57680367-3,robin_roberson_murphy,member of,defense_science_study_group
57772700-5,phebe_mann,member of,honourable_society
57947020-4,david_t_barnard,member of,board
58017086-5,carrie_anne_philbin,member of,casinclude
58482557-6,adebayo_ismail_adewusi,member of,apc
58692679-8,anne_elizabeth_boden,member of,uk
58707434-6,joan_francioni,member of,advisory_committee
58842186-6,lisa_anthony,member of,interfaces_group
59095213-2,fellow,member of,national_academy
59170014-1,nie_chenxi,member of,central_committee
59255339-1,serge_belongie,member of,google
59272738-6,benjamin_alarie,member of,vector_institute
59356151-6,caroline_uhler,member of,international_statistical_institute
59600219-7,anthony_peter_macmillan_coxon,member of,dhss
59600219-7,aids,member of,dhss_steering_group
59600219-9,peter_macmillan_coxon,member of,committee
59719125-9,graça_carvalho,member of,european_parliament
59719125-9,graça_carvalho,member of,european_parliament
59796930-2,hongkai_zhao,member of,institute
59976413-1,oforiwa,member of,seventh_parliament
59976426-1,mensah_wisdom_woyome,member of,seventh_parliament
59976426-7,mensah_wisdom_woyome,member of,fourth_republic
60279622-1,vineet_bafna,member of,computational_molecular_biology
60303595-5,jason_joseph_corso,member of,computer_science
60303595-5,jason_joseph_corso,member of,aaai
60338688-3,bubacarr_bah,member of,society
60338688-5,bubacarr_bah,member of,laboratory
60563669-4,marzyeh_ghassemi,member of,sana
60628878-8,leslie_ann_kolodziejski,member of,truth_values_community
61431066-5,peter_ravn,member of,dansk_selskab
61431066-5,peter_ravn,member of,ieee_computer_society
61904231-5,donald_mcintosh,member of,university
61990441-1,vanessa_joy_teague,member of,board
62035643-6,james,member of,distributed_systems
62041166-8,leonid_rudin,member of,electrical
62235698-1,hilary_denise,member of,african_regional_intellectual_property_organisation
62235698-5,zimbabwe,member of,african_regional_intellectual_property_organisation
62306917-4,grigory_yaroslavtsev,member of,tco
62310712-7,kristin_alexandra_andrews,member of,york_university
62455922-3,achille_messac,member of,hughes_aircraft_company_high_achiever
62484165-4,christine_margarete_anderson,member of,committee
62485223-7,ilona_hahn,member of,european_parliament
62485223-8,svenja_ilona_hahn,member of,spinelli_group
62618123-6,medien,member of,association
62634682-2,robert_allen,member of,american_astronomical_society
62703050-4,alexander_mouret,member of,icarus_award
62710453-6,bryan_young,member of,poulenc_trio
63216211-9,hanan_morsy,member of,board
63313032-2,agapito_vicente,member of,executive_committee
63321575-10,dita_přikrylová,member of,czech
63321575-14,přikrylová,member of,aspen_institute_young_leaders_program
64056412-7,rhea_williams,member of,association
64071379-5,mukhtiar_ali_unar,member of,national_plagiarism
64150844-5,andrew_m,member of,wellcome_trust_basic_sciences
64361295-1,fredrick_dubois_bowman,member of,national_academy
64473976-4,mark_iosifovich_petrokovets,member of,society_of_tribologists
64511726-9,verónica,member of,complexity
64581915-1,kayat,member of,national_trust_party
64655492-6,lauren_g,member of,acm
65221072-12,gerstner,member of,academy_of_sciences
65418042-2,lukasz_kurgan,member of,editorial_board
65469831-4,carlotta_guiducci,member of,institute
65802992-6,regan_lee_mandryk,member of,royal_society
65997195-8,anita_schjøll_brede,member of,ulstein_group
65997195-8,anita_schjøll_brede,member of,katapult_group
66290659-4,john_witchel,member of,stanford
66830483-8,uwe_pape,member of,vente_foundation
66902580-4,jane,member of,university
67031117-3,jesse_thaler,member of,phi_beta_kappa
67073893-3,michael_williams,member of,mit_statistics
67202715-4,paris_artificial_intelligence_research_institute,member of,ens
67287843-7,latifa_mohammed,member of,shura_council
67347823-9,william_wasswa,member of,au
67347823-9,william_wasswa,member of,mbarara_university
67362876-8,charles_thurston_driscoll,member of,american_association
67414169-8,christian_s_jensen,member of,danish_academy
67588844-5,aleksandrovna_erosheva,member of,national_academies_committee
67819035-11,shridharbhai_trivedi,member of,ifip
68018813-5,yang_fuqing,member of,computer_software
68637715-6,terry,member of,owl
69346807-5,martin_arnold_schmidt,member of,mit_electrical
69616598-6,eric_r_gamazon,member of,national_institutes
69667086-6,eduardo_fermé,member of,international_workshops
69860733-5,hagit_shatkay,member of,computer_science_evaluation_panel
70183840-2,naoki_saito,member of,ieee
70362221-3,anita_borg_institute_systers,member of,association
70762556-6,arabic,member of,executive_council
71173429-1,obada_prize_award,member of,african_academy
71173429-7,young_scientist_award,member of,african_academy
71179413-4,barna_saha,member of,shannon_research_laboratory
803273-10,luba_katz,spouse,alan_jasanoff
13962689-3,mary_beth_rosson,spouse,john_carroll
13962689-5,beth_rosson,spouse,john_carroll
20452101-5,foong_chu_yao,spouse,andrew_yao
20452101-7,frances_foong_chu_yao,spouse,andrew_yao
20452101-7,wang_xiaoyun,spouse,andrew_yao
25260399-3,amy_ashurst_gooch,spouse,bruce_gooch
26021436-11,jennifer_widom,spouse,alex_aiken
42076184-7,amato,spouse,lawrence_rauchwerger
42793014-7,radhia_cousot,spouse,patrick
43964104-3,julie_shah,spouse,neel_shah
46972289-6,dianne_briggs_martin,spouse,david_h_martin
46983119-4,lixia_zhang,spouse,jim_ma
47648467-16,baroness_rock,spouse,caspar_rock
47714541-11,hilary,spouse,brian_napper
49802800-1,tricia_raikes,spouse,jeff_raikes
49802800-3,tricia_raikes,spouse,jeff_raikes
50515073-3,alexandra_winifred_illmer_forsythe,spouse,george_forsythe
50515073-3,alexandra_winifred_illmer_forsythe,spouse,george_forsythe
53788777-3,jane_christine_walerud_boreta,spouse,bengt
53788777-3,jane_christine_walerud_boreta,spouse,bengt
53788777-9,jane_christine_walerud_boreta,spouse,bengt
55774005-3,thelma_okoduwa_ojiji,spouse,okoduwa_ojiji
55774005-3,okoduwa_ojiji,spouse,thelma_okoduwa_ojiji
58126837-11,yael_tauman_kalai,spouse,adam_tauman_kalai
58795352-5,margaret_m_burnett,spouse,santa_fe
61870010-5,jannick_rolland,spouse,kevin_p_thompson
93547-4,arthur_john_robin_gorell_milner,spouse,lucy
276160-7,william_allan_wulf,spouse,anita_k_jones
308357-5,manuel_blum,spouse,lenore_blum
308357-7,carnegie_mellon_university,spouse,lenore_blum
516802-6,peter_david_lebling,spouse,peter_david_lebling
1968850-1,brian_tse,spouse,brian_tse
1994118-4,loren_c_carpenter,spouse,rachel
2391478-6,henry_taub,spouse,marilyn
2550732-9,michael_martin_hammer,spouse,phyllis_thurm_hammer
2647138-5,garfield_rutherford,spouse,milessa_rutherford
3174690-10,lawrence_charles_paulson,spouse,susan_mary_paulson
4247261-1,oren_patashnik,spouse,josh
5589387-7,bertram_raphael,spouse,anne
5666643-7,daniel_d_mccracken,spouse,helen_blumenthal
7283322-10,abramson,spouse,joan
7883809-12,wilbur_b_davenport,spouse,joan
8096460-5,george_r_cogar,spouse,ann
8208648-2,patrick_cousot,spouse,radhia_cousot
13381517-14,łukasz_foltyn,spouse,anna_łukasz_foltyn
15250170-7,mendel_rosenblum,spouse,diane_greene
16191273-9,judy_estrin,spouse,ache_stokelman
16930806-7,nathaniel_goss_pearlman,spouse,connie_kn_chang
16930806-7,connie_kn_chang,spouse,connie_kn_chang
17298748-6,elkins,spouse,wilson_homer
17696516-3,gerald_estrin,spouse,gerald_estrin
19159951-12,chandra_kintala,spouse,bharti
25048674-8,martin_j_wygod,spouse,pamela
25838506-3,david_william_barron,spouse,valerie
29245633-7,heinz_rutishauser,spouse,margaret
31785294-9,satish_k_tripathi,spouse,kamlesh
35012482-7,marius_stan,spouse,marius_stan
35545929-9,atul_j_butte,spouse,gini_deshpande
36037390-7,duncan_macmillan,spouse,nancy
37471668-8,andrás_rosztóczy,spouse,andrea_vass
39543221-4,jack_davis,spouse,barbara
39543221-4,jack_davis,spouse,barbara
39543221-4,jack_davis,spouse,barbara
40387382-4,jenő_szép,spouse,gabriella_tésy
40477854-10,william_graham_wylie,spouse,andrea_wylie
40477854-11,william_graham_wylie,spouse,gosforth_shopping_centre
40813214-1,erik_quisling,spouse,adriana_quisling
40813214-1,adriana_quisling,spouse,adriana_quisling
41873517-4,jeff_mackie-_mason,spouse,janet_netz
41949491-9,george_john_maltese,spouse,marlene
43829949-7,john_d_gannon,spouse,nancy_garrison
45088025-5,paul_ramsay,spouse,yuanbi
45088025-5,paul,spouse,yuanbi
45088025-5,paul,spouse,yuanbi
52743564-7,alexander_torrenegra,spouse,tania_zapata
52743564-7,alexander_torrenegra,spouse,tania_zapata
52743564-9,tania_zapata,spouse,tania_zapata
53410118-14,oleg_gutsol,spouse,oleg_gutsol
53955033-1,michel_justin_dumontier,spouse,tifany_irene_leung
54279613-18,aaron_skonnard,spouse,monica
54394341-8,srinivasa_aditya_akella,spouse,shuchi_chawla
55193707-12,ali_almossawi,spouse,ali_almossawi
56104709-7,ernest,spouse,bettine
62273241-4,roy_h_campbell,spouse,ann_campbell
62590872-8,eric_francis_spina,spouse,karen
63478589-17,thomas,spouse,thomas
64216184-3,navniet_sekera,spouse,navniet_sekera
67312457-5,andreas_stefik,spouse,andreas_stefik
